date,obs_gdp,obs_hours,obs_wages,obs_gdpdeflator,obs_corepce,obs_nominalrate,obs_consumption,obs_investment,obs_spread,obs_longinflation
1999-06-30,0.415806513747452,-41.8315492402008,0.031503832636687,0.361540422866557,0.322232399677258,1.1875,1.27948881758808,1.71896044114381,0.55,0.5
1999-09-30,0.944088816953525,-41.629801757216,0.550697906007452,0.341929942805308,0.343831219277479,1.275,0.952296932415275,1.48324996628894,0.555,0.5
1999-12-31,1.3255547665408,-41.4643190090508,1.45274100569171,0.536082413396688,0.450352323903491,1.325,1.14781902170756,-0.056094394633247,0.525,0.5
2000-03-31,-0.000980677828155,-40.0965338115978,2.79546641486467,0.678039014559228,0.546722284499168,1.42,1.31521064996369,2.41107006925103,0.4625,0.5
2000-06-30,1.45006840729643,-40.5116934746386,-0.361947836223878,0.604145827361968,0.318166833568601,1.5675,0.44183637050097,1.6266110187881,0.6025,0.5
2000-09-30,-0.230599388952074,-41.0594332337473,1.35816035843624,0.568598097280404,0.450657557844014,1.63,0.663689864967332,-0.059850130553288,0.6075,0.5
2000-12-31,0.258869559477209,-41.2422190985845,0.024390163856855,0.527282285383102,0.479374897483798,1.6175,0.519305235776635,-0.384141528650153,0.66,0.5
2001-03-31,-0.645650317230556,-41.6168490912053,1.64408039438189,0.609144082161084,0.574922057016103,1.4,0.106918909464038,-1.5134599448107,0.7075,0.5
2001-06-30,0.225239979700975,-42.7311662417229,-0.217295106427008,0.602946057443798,0.378206048263152,1.0825,-0.25616486498673,-1.83214891761057,0.6925,0.5
2001-09-30,-0.771346143856105,-43.6501403691655,-0.263676574403698,0.402037025393742,0.268753619988527,0.875,-0.355533689688736,-1.24015629843846,0.7425,0.5
2001-12-31,-0.079029593498525,-44.6585643097227,0.585819210099399,0.329440250034807,0.505146409440815,0.5325,0.865257483241677,-2.93969662319116,0.7875,0.5125
2002-03-31,0.521609035063986,-45.0958824411713,0.126952900671226,0.329600238686467,0.290783812420514,0.4325,-0.18864264878391,-1.64359135106747,0.72,0.5
2002-06-30,0.25964548501568,-44.9583298998026,0.502607193532809,0.356979443760075,0.570657803312002,0.4375,0.56866149270659,-0.715258711869333,0.73,0.5
2002-09-30,0.101305583178735,-44.9725988160808,0.046663518381601,0.460452006315837,0.499499150481864,0.435,0.408113035875079,-1.02969730790448,0.8425,0.5
2002-12-31,-0.182972756363381,-45.7192619668675,-0.301614208357898,0.564945499434,0.34983376944302,0.36,0.129576033888457,-0.810403388100288,0.8975,0.4875
2003-03-31,0.219607714429093,-45.7716430104541,0.15665111049311,0.45332710409296,0.239654632546848,0.3125,0.385529721385358,0.493356257294085,0.8,0.5
